#Anno_Riferimento,Tipologia_Amministrazione,Regione_Fornitore,Regione_PA,Tipo_Negoziazione,N_negoziazioni_stipulate,N_Contratti_Stipulati,Valore_Base_Asta,Perc_negoziazioni_base_asta_valorizzata,Valore_contratti_stipulati,N_Medio_Fornitori_Partecipanti,N_Fornitori_con_contratti_stipulati,N_PA_Appaltanti,N_PO,Durata_media_negoziazione,Tempi_Medi_Stipula
"2018","COMUNI","EMILIA ROMAGNA","PIEMONTE","TD","376","376","1349853,93","52,39","2431673,93","1","64","211","281","12,6","0"
"2018","COMUNI","TRENTINO ALTO ADIGE","PIEMONTE","TD","82","82","319387,5","42,68","620480,58","1","19","59","62","16,49","0"
"2018","COMUNI","FRIULI VENEZIA GIULIA","PIEMONTE","TD","22","22","17876,5","45,45","128475,26","1","12","16","18","13,23","0"
"2018","COMUNI","LAZIO","SARDEGNA","TD","89","89","666218,61","51,69","924480,02","1","38","60","65","14,55","0"
"2018","COMUNI","MARCHE","SARDEGNA","TD","17","17","33077,39","47,06","49437,17","1","7","17","17","15,65","0"
"2018","COMUNI","PUGLIA","SARDEGNA","TD","31","31","141058,92","51,61","227999,7","1","17","27","29","16,45","0"
"2018","COMUNI","SPAGNA","SARDEGNA","TD","1","1",,"0","970","1","1","1","1","4","0"
"2018","COMUNI","UMBRIA","SARDEGNA","TD","9","9","13600","44,44","39997,72","1","5","7","8","18,56","0"
"2018","COMUNI","VENETO","SARDEGNA","TD","62","62","325904,78","51,61","487887,95","1","27","45","49","11,98","0"
"2018","COMUNI","ABRUZZO","SARDEGNA","TD","5","5","18049,5","60","33987,98","1","5","5","5","28","0"
"2018","COMUNI","LIGURIA","SARDEGNA","TD","6","6","11808","33,33","28178","1","4","6","6","17,17","0"
"2018","COMUNI","SICILIA","SARDEGNA","TD","13","13","43301","15,38","59929,54","1","10","11","11","11,08","0"
"2018","COMUNI","TOSCANA","SARDEGNA","TD","23","23","118934,42","43,48","239610,26","1","17","21","22","18,09","0"
"2018","COMUNI","BULGARIA","SARDEGNA","TD","1","1",,"0","43981,96","1","1","1","1","3","0"
"2018","COMUNI","CALABRIA","SARDEGNA","TD","2","2","150","50","4110","1","2","2","2","4","0"
"2018","COMUNI","CAMPANIA","SARDEGNA","TD","29","29","465826,2","72,41","514713,05","1","17","20","21","17,45","0"
"2018","COMUNI","PIEMONTE","SARDEGNA","TD","71","71","256530,21","47,89","335704,7","1","18","57","61","9,39","0"
"2018","COMUNI","SARDEGNA","SARDEGNA","TD","1459","1459","8202318,61","65,25","10988763,87","1","609","283","531","15,29","0"
"2018","COMUNI","LOMBARDIA","SARDEGNA","TD","152","152","296304,09","45,39","714273,15","1","71","103","119","12,66","0"
"2018","COMUNI","BASILICATA","SARDEGNA","TD","2","2","11509,7","50","14669,7","1","2","2","2","22","0"
"2018","COMUNI","EMILIA ROMAGNA","SARDEGNA","TD","164","164","478345,92","43,9","1020289,76","1","26","104","131","14,08","0"
"2018","COMUNI","TRENTINO ALTO ADIGE","SARDEGNA","TD","26","26","141957","61,54","324483,57","1","9","20","23","20,96","0"
"2018","COMUNI","LAZIO","LOMBARDIA","TD","115","115","335526,29","39,13","730304,05","1","56","79","93","16,32","0"
"2018","COMUNI","MARCHE","LOMBARDIA","TD","97","97","232641,75","37,11","524028,73","1","21","70","74","15,08","0"
"2018","COMUNI","PUGLIA","LOMBARDIA","TD","58","58","165415,57","34,48","332911,16","1","18","42","44","10,9","0"
"2018","COMUNI","UMBRIA","LOMBARDIA","TD","9","9","2303,09","44,44","10982,08","1","5","7","7","12","0"
"2018","COMUNI","VENETO","LOMBARDIA","TD","315","315","740988,23","37,46","2047528,68","1","102","158","195","13,17","0"
"2018","COMUNI","ABRUZZO","LOMBARDIA","TD","9","9","4795,2","22,22","27656,8","1","6","9","9","11","0"
"2018","COMUNI","FRANCIA","LOMBARDIA","TD","1","1","1329","100","1250","1","1","1","1","13","0"
"2018","COMUNI","LIGURIA","LOMBARDIA","TD","45","45","160241,75","51,11","250909,81","1","16","34","39","17,09","0"
"2018","COMUNI","SICILIA","LOMBARDIA","TD","16","16","18865","62,5","36673,1","1","9","10","10","12,88","0"
"2018","COMUNI","TOSCANA","LOMBARDIA","TD","60","60","212163,58","40","435864,79","1","35","45","49","24,4","0"
"2018","COMUNI","CALABRIA","LOMBARDIA","TD","9","9","2581,5","44,44","18333,5","1","4","9","9","11,56","0"
"2018","COMUNI","CAMPANIA","LOMBARDIA","TD","27","27","130687,28","37,04","243998,57","1","19","22","23","13,22","0"
"2018","COMUNI","PIEMONTE","LOMBARDIA","TD","187","187","688380","42,78","1132059,17","1","65","137","158","16,35","0"
"2018","COMUNI","SARDEGNA","LOMBARDIA","TD","19","19","48425","52,63","74435,81","1","5","19","19","9,63","0"
"2018","COMUNI","LOMBARDIA","LOMBARDIA","TD","2040","2040","6856110,01","51,76","11990794,43","1","678","605","906","14,01","0"
"2018","COMUNI","BASILICATA","LOMBARDIA","TD","4","4",,"0","6250","1","3","2","3","14,25","0"
"2018","COMUNI","SAN MARINO","LOMBARDIA","TD","10","10","37850","30","94154,8","1","2","8","8","6,4","0"
"2018","COMUNI","VALLE D'AOSTA","LOMBARDIA","TD","1","1","4224,75","100","4224,75","1","1","1","1","6","0"
"2018","COMUNI","EMILIA ROMAGNA","LOMBARDIA","TD","743","743","2948286,59","38,9","5722427,23","1","99","377","501","13,99","0"
"2018","COMUNI","TRENTINO ALTO ADIGE","LOMBARDIA","TD","72","72","367988,91","54,17","539008,22","1","22","47","50","18,6","0"
"2018","COMUNI","FRIULI VENEZIA GIULIA","LOMBARDIA","TD","26","26","94356,14","53,85","165762,74","1","15","22","23","10,15","0"
"2018","COMUNI","LAZIO","BASILICATA","TD","13","13","13730","46,15","30133,1","1","9","9","10","6","0"
"2018","COMUNI","MARCHE","BASILICATA","TD","1","1",,"0","1805","1","1","1","1","5","0"
"2018","COMUNI","PUGLIA","BASILICATA","TD","31","31","246968,54","54,84","264158,95","1","21","20","24","8,39","0"
"2018","COMUNI","UMBRIA","BASILICATA","TD","1","1","5000","100","4850","1","1","1","1","26","0"
"2018","COMUNI","VENETO","BASILICATA","TD","4","4","8200","50","29645,75","1","3","4","4","10,25","0"
"2018","COMUNI","TOSCANA","BASILICATA","TD","2","2","11584","100","10220","1","2","2","2","0,5","0"
"2018","COMUNI","CALABRIA","BASILICATA","TD","17","17","81411,92","58,82","121571,37","1","11","12","14","8,41","0"
"2018","COMUNI","CAMPANIA","BASILICATA","TD","27","27","122908,78","62,96","167090,49","1","21","21","24","5,85","0"
"2018","COMUNI","PIEMONTE","BASILICATA","TD","9","9","68789,68","66,67","109822,39","1","4","9","9","7,11","0"
"2018","COMUNI","SARDEGNA","BASILICATA","TD","2","2",,"0","6930","1","2","2","2","7","0"
"2018","COMUNI","LOMBARDIA","BASILICATA","TD","17","17","112576,47","64,71","147751,68","1","8","14","15","10,29","0"
"2018","COMUNI","BASILICATA","BASILICATA","TD","188","188","1539254,99","74,47","1914363,58","1","118","52","92","12,13","0"
"2018","COMUNI","SAN MARINO","BASILICATA","TD","2","2",,"0","44275","1","1","2","2","10","0"
"2018","COMUNI","EMILIA ROMAGNA","BASILICATA","TD","26","26","25013,45","46,15","76163,71","1","6","19","21","9,5","0"
"2018","COMUNI","FRIULI VENEZIA GIULIA","BASILICATA","TD","1","1",,"0","1566","1","1","1","1","6","0"
"2018","COMUNI","LAZIO","VALLE D'AOSTA","TD","6","6","5376,44","50","12170,6","1","5","6","6","21","0"
"2018","COMUNI","PUGLIA","VALLE D'AOSTA","TD","1","1",,"0","1500","1","1","1","1","7","0"
"2018","COMUNI","UMBRIA","VALLE D'AOSTA","TD","1","1",,"0","664,9","1","1","1","1","15","0"
"2018","COMUNI","VENETO","VALLE D'AOSTA","TD","9","9","7530","44,44","74482,27","1","9","7","8","9,22","0"
"2018","COMUNI","LIGURIA","VALLE D'AOSTA","TD","3","3","140","33,33","9504","1","3","3","3","5","0"
"2018","COMUNI","TOSCANA","VALLE D'AOSTA","TD","5","5","7610","100","7281","1","4","4","4","7,4","0"
"2018","COMUNI","CALABRIA","VALLE D'AOSTA","TD","1","1","600","100","550","1","1","1","1","12","0"
"2018","COMUNI","CAMPANIA","VALLE D'AOSTA","TD","4","4","1645,38","50","5173,73","1","4","4","4","9,5","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SARDEGNA","VENETO","TD","1","1",,"0","39950","1","1","1","1","52","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","VENETO","TD","338","338","762648,35","19,53","3689754,5","1","157","4","15","26,5","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","REGNO UNITO","VENETO","TD","1","1",,"0","2280","1","1","1","1","12","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","EMILIA ROMAGNA","VENETO","TD","77","77","238082,13","24,68","744320,15","1","42","4","13","22,03","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TRENTINO ALTO ADIGE","VENETO","TD","8","8","118158,28","75","129088,43","1","6","3","4","22","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","FRIULI VENEZIA GIULIA","VENETO","TD","7","7","79207","42,86","114207","1","7","3","5","26,71","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","ABRUZZO","TD","7","7",,"0","75310,56","1","7","1","1","45,14","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","ABRUZZO","TD","2","2",,"0","12080,1","1","2","1","1","22,5","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","ABRUZZO","TD","1","1",,"0","25000","1","1","1","1","63","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","ABRUZZO","TD","5","5",,"0","57635,33","1","3","1","1","48,6","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","ABRUZZO","ABRUZZO","TD","17","17",,"0","435017,17","1","10","1","1","36,88","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TOSCANA","ABRUZZO","TD","4","4",,"0","161752,95","1","3","1","1","64,25","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","ABRUZZO","TD","1","1",,"0","270653","1","1","1","1","43","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","ABRUZZO","TD","32","32",,"0","864829,29","1","22","1","1","52,34","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","EMILIA ROMAGNA","ABRUZZO","TD","4","4",,"0","114302","1","2","1","1","32","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TRENTINO ALTO ADIGE","ABRUZZO","TD","2","2",,"0","91420","1","1","1","1","68","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","LIGURIA","TD","4","4",,"0","14401,72","1","4","3","3","20","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LIGURIA","LIGURIA","TD","13","13","16447,13","15,38","77351,52","1","11","3","4","25,54","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TOSCANA","LIGURIA","TD","2","2",,"0","12500","1","2","2","2","48","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","LIGURIA","TD","1","1",,"0","5500","1","1","1","1","34","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","LIGURIA","TD","3","3",,"0","20329,22","1","3","1","1","19","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","LIGURIA","TD","9","9","34000","11,11","64835,39","1","9","3","4","28,22","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","EMILIA ROMAGNA","LIGURIA","TD","5","5",,"0","40044,6","1","5","2","3","19,6","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","SICILIA","TD","11","11","390265","45,45","421891,58","1","9","4","5","75,73","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","SICILIA","TD","2","2",,"0","8250","1","2","2","2","4","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","SICILIA","TD","15","15","66769","46,67","104527,79","1","12","4","4","21,73","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","ABRUZZO","SICILIA","TD","1","1","6500","100","6235","1","1","1","1","34","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LIGURIA","SICILIA","TD","2","2","8250","100","7368","1","2","1","1","41,5","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","SICILIA","TD","60","60","201081,94","46,67","447889,18","1","45","8","10","40,87","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TOSCANA","SICILIA","TD","20","20","115500","15","214076,56","1","8","5","5","49,1","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","SICILIA","TD","5","5","39000","20","80658","1","3","3","3","61,4","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CAMPANIA","SICILIA","TD","8","8","18426","25","46583,82","1","7","2","2","16,75","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","SICILIA","TD","4","4",,"0","99699","1","4","4","4","48,5","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","SICILIA","TD","71","71","96567,84","22,54","910044,68","1","52","7","8","35,32","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PAESI BASSI","SICILIA","TD","1","1",,"0","250","1","1","1","1","14","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","EMILIA ROMAGNA","SICILIA","TD","21","21","95266","42,86","451843,3","1","17","7","7","49,38","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","FRIULI VENEZIA GIULIA","SICILIA","TD","5","5","1282","20","22677","1","4","3","3","17,4","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","TOSCANA","TD","1","1",,"0","4994","1","1","1","1","3","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TOSCANA","TOSCANA","TD","5","5","1451","20","6973,63","1","5","2","3","8,4","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","TOSCANA","TD","1","1",,"0","3498","1","1","1","1","10","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","CALABRIA","TD","14","14","258500","35,71","451154,62","1","10","3","3","52,93","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","CALABRIA","TD","1","1",,"0","47995,5","1","1","1","1","58","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","VENETO","CALABRIA","TD","5","5","26650","20","30518","1","3","2","2","22","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LIGURIA","CALABRIA","TD","2","2","3000","50","3185","1","2","1","1","60,5","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","SICILIA","CALABRIA","TD","4","4","202500","100","200703,76","1","3","1","1","52,5","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","TOSCANA","CALABRIA","TD","3","3","39870","33,33","115443,25","1","2","2","2","16","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","CALABRIA","CALABRIA","TD","48","48","758031,89","52,08","1141884,99","1","30","4","4","45,83","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PIEMONTE","CALABRIA","TD","3","3",,"0","202440","1","3","1","1","25,33","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LOMBARDIA","CALABRIA","TD","37","37","454890","37,84","1296444,23","1","25","3","4","29,16","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","BASILICATA","CALABRIA","TD","1","1",,"0","8590","1","1","1","1","26","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","EMILIA ROMAGNA","CALABRIA","TD","5","5","60000","20","120304,4","1","5","2","2","58,2","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","LAZIO","CAMPANIA","TD","41","41","222545","21,95","527459,66","1","26","6","9","54,68","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","MARCHE","CAMPANIA","TD","9","9","41200","22,22","164237,44","1","6","4","7","46,44","0"
"2018","AZIENDE OSPEDALIERE, POLICLINICI, IRCCS e ISTITUTI ZOOPROFILATTICI","PUGLIA","CAMPANIA","TD","5","5","6108,22","80","9291,67","1","4","2","2","16,6","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","MARCHE","MARCHE","TD","15","15","294270,1","80","404877,3","1","11","1","1","12","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","MARCHE","TD","2","2",,"0","8007,18","1","2","1","1","8","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","PUGLIA","PUGLIA","TD","1","1","2500","100","2300","1","1","1","1","9","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","MARCHE","UMBRIA","TD","1","1",,"0","6900","1","1","1","1","8","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","UMBRIA","UMBRIA","TD","8","8","119530,79","100","112712,15","1","8","1","1","12,75","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","TOSCANA","UMBRIA","TD","1","1",,"0","260","1","1","1","1","6","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","TRENTINO ALTO ADIGE","UMBRIA","TD","2","2",,"0","12850","1","1","1","1","8,5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LAZIO","VENETO","TD","5","5","6865","60","8621,25","1","3","2","3","27,4","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","PUGLIA","VENETO","TD","1","1","2600","100","2550,08","1","1","1","1","20","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","VENETO","VENETO","TD","47","47","361388,65","82,98","443377,58","1","42","3","3","43,7","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","TOSCANA","VENETO","TD","1","1","1850","100","1473,7","1","1","1","1","27","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","CAMPANIA","VENETO","TD","1","1","2000","100","1950","1","1","1","1","12","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","PIEMONTE","VENETO","TD","4","4","53960","75","54843,44","1","2","2","2","35,5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","VENETO","TD","10","10","82810","70","88655,28","1","8","3","4","48,4","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","EMILIA ROMAGNA","VENETO","TD","10","10","137870","90","155248,14","1","5","3","3","29,8","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","TRENTINO ALTO ADIGE","VENETO","TD","4","4","36780","100","36608,24","1","2","1","1","68,75","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","FRIULI VENEZIA GIULIA","VENETO","TD","3","3","27820","66,67","54226,85","1","3","2","2","19,67","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","ABRUZZO","ABRUZZO","TD","1","1",,"0","7200","1","1","1","1","16","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","ABRUZZO","TD","2","2","42000","100","41500","1","1","1","1","23","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","VENETO","LIGURIA","TD","1","1",,"0","3929,5","1","1","1","1","35","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LIGURIA","LIGURIA","TD","11","11",,"0","70416,04","1","10","1","1","24,45","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","SICILIA","LIGURIA","TD","1","1",,"0","1620","1","1","1","1","12","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","TOSCANA","LIGURIA","TD","1","1",,"0","2159,02","1","1","1","1","48","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","CALABRIA","LIGURIA","TD","1","1",,"0","454,01","1","1","1","1","17","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","CAMPANIA","LIGURIA","TD","1","1",,"0","400","1","1","1","1","25","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","PIEMONTE","LIGURIA","TD","3","3",,"0","3516","1","3","1","1","14","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","LIGURIA","TD","2","2",,"0","9724,91","1","1","1","1","19","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","FRIULI VENEZIA GIULIA","LIGURIA","TD","2","2",,"0","4397","1","2","1","1","14","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","SICILIA","SICILIA","TD","9","9","40600","22,22","86530,83","1","9","3","3","10,67","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","CALABRIA","SICILIA","TD","1","1","1770","100","1770","1","1","1","1","14","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","SICILIA","TD","5","5","24990,88","40","33803,87","1","2","2","2","4,2","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","CAMPANIA","TOSCANA","TD","1","1","3631","100","3630","1","1","1","1","24","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","EMILIA ROMAGNA","TOSCANA","TD","1","1",,"0","2205","1","1","1","1","23","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LAZIO","CAMPANIA","TD","2","2","9738,25","100","9737,25","1","2","1","2","24","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","MARCHE","CAMPANIA","TD","1","1",,"0","500","1","1","1","1","19","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","CAMPANIA","CAMPANIA","TD","37","37","402470,36","83,78","456193,37","1","28","1","6","20,19","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","CAMPANIA","TD","2","2",,"0","142940","1","2","1","2","10,5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","PIEMONTE","PIEMONTE","TD","1","1",,"0","20000","1","1","1","1","11","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","PIEMONTE","TD","1","1",,"0","1620","1","1","1","1","4","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","FRIULI VENEZIA GIULIA","PIEMONTE","TD","1","1",,"0","10800","1","1","1","1","13","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LAZIO","SARDEGNA","TD","1","1","12000","100","11880","1","1","1","1","11","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","MOLISE","SARDEGNA","TD","1","1","19900","100","19897","1","1","1","1","19","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","SICILIA","SARDEGNA","TD","2","2","9430","50","18635,7","1","1","1","1","3,5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","SARDEGNA","SARDEGNA","TD","3","3","2310","33,33","13750","1","3","2","3","5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","SARDEGNA","TD","1","1","3100","100","3007","1","1","1","1","5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","PIEMONTE","LOMBARDIA","TD","1","1",,"0","1300","1","1","1","1","5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","LOMBARDIA","TD","4","4","29689","75","40622,26","1","4","1","2","4","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","EMILIA ROMAGNA","LOMBARDIA","TD","2","2","22038","100","22145,59","1","2","1","1","4,5","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","EMILIA ROMAGNA","TD","1","1",,"0","4800","1","1","1","1","7","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","EMILIA ROMAGNA","EMILIA ROMAGNA","TD","1","1","28000","100","23354,8","1","1","1","1","10","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","VENETO","FRIULI VENEZIA GIULIA","TD","1","1",,"0","39900","1","1","1","1","6","0"
"2018","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","FRIULI VENEZIA GIULIA","TD","1","1",,"0","39900","1","1","1","1","4","0"
